ram: set wl 32
ram: set size 64
ram: set size 4096
ram: set wl 32
ram: set size 32
ram: set wl 32
Profile Cycle            6561:             583 evals,             197 toggles,            5468 zeroes,             534 ones
Profile Cycle            6562:             658 evals,             184 toggles,            5429 zeroes,             534 ones
Profile Cycle            6563:             658 evals,              61 toggles,            5462 zeroes,             591 ones
Profile Cycle            6564:             644 evals,             106 toggles,            5404 zeroes,             511 ones
Profile Cycle            6565:             635 evals,              31 toggles,            5324 zeroes,             492 ones
Profile Cycle            6566:             636 evals,               8 toggles,            5328 zeroes,             489 ones
Profile Cycle            6567:             637 evals,              11 toggles,            5325 zeroes,             494 ones
Profile Cycle            6568:             653 evals,              42 toggles,            5439 zeroes,             518 ones
Profile Cycle            6569:             670 evals,             204 toggles,            5553 zeroes,             473 ones
Profile Cycle            6570:             659 evals,             227 toggles,            5561 zeroes,             598 ones
Profile Cycle            6571:             658 evals,             225 toggles,            5740 zeroes,             576 ones
Profile Cycle            6572:             634 evals,             367 toggles,            5554 zeroes,             754 ones
Profile Cycle            6573:             647 evals,             538 toggles,            5830 zeroes,             552 ones
[6573] 232 7
Profile Cycle            6574:             607 evals,             248 toggles,            5718 zeroes,             432 ones
Profile Cycle            6575:             621 evals,             233 toggles,            5694 zeroes,             473 ones
Profile Cycle            6576:             629 evals,             186 toggles,            5706 zeroes,             356 ones
Profile Cycle            6577:             669 evals,             103 toggles,            5642 zeroes,             352 ones
Profile Cycle            6578:             602 evals,             220 toggles,            5424 zeroes,             562 ones
Profile Cycle            6579:             658 evals,             209 toggles,            5378 zeroes,             585 ones
Profile Cycle            6580:             658 evals,              64 toggles,            5402 zeroes,             651 ones
Profile Cycle            6581:             623 evals,             129 toggles,            5332 zeroes,             566 ones
Profile Cycle            6582:             635 evals,              41 toggles,            5278 zeroes,             538 ones
Profile Cycle            6583:             636 evals,              11 toggles,            5285 zeroes,             532 ones
Profile Cycle            6584:             637 evals,               8 toggles,            5279 zeroes,             540 ones
Profile Cycle            6585:             653 evals,              45 toggles,            5406 zeroes,             551 ones
Profile Cycle            6586:             670 evals,             161 toggles,            5520 zeroes,             506 ones
Profile Cycle            6587:             621 evals,             258 toggles,            5625 zeroes,             545 ones
Profile Cycle            6588:             647 evals,             250 toggles,            5821 zeroes,             447 ones
Profile Cycle            6589:             669 evals,             138 toggles,            5613 zeroes,             381 ones
Profile Cycle            6590:             604 evals,             207 toggles,            5443 zeroes,             576 ones
Profile Cycle            6591:             637 evals,             194 toggles,            5391 zeroes,             555 ones
Profile Cycle            6592:             658 evals,              85 toggles,            5432 zeroes,             621 ones
Profile Cycle            6593:             644 evals,             122 toggles,            5386 zeroes,             529 ones
Profile Cycle            6594:             635 evals,              26 toggles,            5300 zeroes,             516 ones
Profile Cycle            6595:             636 evals,              14 toggles,            5310 zeroes,             507 ones
Profile Cycle            6596:             637 evals,               8 toggles,            5304 zeroes,             515 ones
Profile Cycle            6597:             653 evals,              47 toggles,            5421 zeroes,             536 ones
Profile Cycle            6598:             670 evals,             208 toggles,            5544 zeroes,             482 ones
Profile Cycle            6599:             659 evals,             226 toggles,            5586 zeroes,             573 ones
Profile Cycle            6600:             679 evals,             238 toggles,            5762 zeroes,             571 ones
Profile Cycle            6601:             613 evals,             346 toggles,            5569 zeroes,             722 ones
Profile Cycle            6602:             647 evals,             464 toggles,            5858 zeroes,             524 ones
[6602] 233 7
Profile Cycle            6603:             607 evals,             201 toggles,            5720 zeroes,             430 ones
Profile Cycle            6604:             621 evals,             223 toggles,            5687 zeroes,             480 ones
Profile Cycle            6605:             629 evals,             196 toggles,            5713 zeroes,             349 ones
Profile Cycle            6606:             669 evals,             100 toggles,            5646 zeroes,             348 ones
Profile Cycle            6607:             602 evals,             221 toggles,            5431 zeroes,             555 ones
Profile Cycle            6608:             658 evals,             183 toggles,            5376 zeroes,             587 ones
Profile Cycle            6609:             658 evals,              73 toggles,            5409 zeroes,             644 ones
Profile Cycle            6610:             644 evals,             119 toggles,            5360 zeroes,             555 ones
Profile Cycle            6611:             614 evals,              36 toggles,            5257 zeroes,             542 ones
Profile Cycle            6612:             636 evals,              27 toggles,            5291 zeroes,             526 ones
Profile Cycle            6613:             637 evals,              11 toggles,            5288 zeroes,             531 ones
Profile Cycle            6614:             653 evals,              39 toggles,            5409 zeroes,             548 ones
Profile Cycle            6615:             670 evals,             167 toggles,            5529 zeroes,             497 ones
Profile Cycle            6616:             621 evals,             251 toggles,            5649 zeroes,             521 ones
Profile Cycle            6617:             647 evals,             242 toggles,            5846 zeroes,             422 ones
Profile Cycle            6618:             669 evals,             122 toggles,            5616 zeroes,             378 ones
Profile Cycle            6619:             604 evals,             197 toggles,            5482 zeroes,             537 ones
Profile Cycle            6620:             658 evals,             160 toggles,            5442 zeroes,             521 ones
Profile Cycle            6621:             637 evals,              67 toggles,            5448 zeroes,             588 ones
Profile Cycle            6622:             644 evals,             124 toggles,            5421 zeroes,             494 ones
Profile Cycle            6623:             635 evals,              30 toggles,            5334 zeroes,             482 ones
Profile Cycle            6624:             636 evals,               8 toggles,            5338 zeroes,             479 ones
Profile Cycle            6625:             637 evals,              14 toggles,            5338 zeroes,             481 ones
Profile Cycle            6626:             653 evals,              48 toggles,            5445 zeroes,             512 ones
Profile Cycle            6627:             670 evals,             210 toggles,            5541 zeroes,             485 ones
Profile Cycle            6628:             659 evals,             225 toggles,            5594 zeroes,             565 ones
Profile Cycle            6629:             679 evals,             325 toggles,            5733 zeroes,             600 ones
Profile Cycle            6630:             634 evals,             342 toggles,            5565 zeroes,             743 ones
Profile Cycle            6631:             626 evals,             424 toggles,            5814 zeroes,             551 ones
[6631] 234 7
Profile Cycle            6632:             607 evals,             216 toggles,            5695 zeroes,             455 ones
Profile Cycle            6633:             621 evals,             209 toggles,            5648 zeroes,             519 ones
Profile Cycle            6634:             629 evals,             200 toggles,            5682 zeroes,             380 ones
Profile Cycle            6635:             669 evals,             107 toggles,            5621 zeroes,             373 ones
Profile Cycle            6636:             602 evals,             236 toggles,            5377 zeroes,             609 ones
Profile Cycle            6637:             658 evals,             208 toggles,            5330 zeroes,             633 ones
Profile Cycle            6638:             658 evals,              70 toggles,            5348 zeroes,             705 ones
Profile Cycle            6639:             644 evals,             143 toggles,            5317 zeroes,             598 ones
Profile Cycle            6640:             635 evals,              25 toggles,            5235 zeroes,             581 ones
Profile Cycle            6641:             615 evals,              17 toggles,            5218 zeroes,             582 ones
Profile Cycle            6642:             637 evals,              29 toggles,            5234 zeroes,             585 ones
Profile Cycle            6643:             653 evals,              45 toggles,            5358 zeroes,             599 ones
Profile Cycle            6644:             670 evals,             176 toggles,            5490 zeroes,             536 ones
Profile Cycle            6645:             621 evals,             266 toggles,            5590 zeroes,             580 ones
Profile Cycle            6646:             647 evals,             260 toggles,            5794 zeroes,             474 ones
Profile Cycle            6647:             669 evals,             132 toggles,            5580 zeroes,             414 ones
Profile Cycle            6648:             604 evals,             211 toggles,            5413 zeroes,             606 ones
Profile Cycle            6649:             658 evals,             189 toggles,            5388 zeroes,             575 ones
Profile Cycle            6650:             658 evals,              64 toggles,            5412 zeroes,             641 ones
Profile Cycle            6651:             623 evals,             132 toggles,            5342 zeroes,             556 ones
Profile Cycle            6652:             635 evals,             155 toggles,            5456 zeroes,             360 ones
Profile Cycle            6653:             636 evals,              11 toggles,            5463 zeroes,             354 ones
Profile Cycle            6654:             637 evals,               8 toggles,            5457 zeroes,             362 ones
Profile Cycle            6655:             653 evals,              56 toggles,            5570 zeroes,             387 ones
Profile Cycle            6656:             670 evals,             220 toggles,            5681 zeroes,             345 ones
Profile Cycle            6657:             659 evals,             256 toggles,            5687 zeroes,             472 ones
Profile Cycle            6658:             679 evals,             240 toggles,            5895 zeroes,             438 ones
Profile Cycle            6659:             634 evals,             391 toggles,            5642 zeroes,             666 ones
Profile Cycle            6660:             647 evals,             546 toggles,            5965 zeroes,             417 ones
[6660] 235 6
Profile Cycle            6661:             586 evals,             251 toggles,            5855 zeroes,             278 ones
Profile Cycle            6662:             621 evals,             239 toggles,            5830 zeroes,             337 ones
Profile Cycle            6663:             629 evals,             194 toggles,            5861 zeroes,             201 ones
Profile Cycle            6664:             669 evals,             100 toggles,            5794 zeroes,             200 ones
Profile Cycle            6665:             602 evals,             225 toggles,            5582 zeroes,             404 ones
Profile Cycle            6666:             658 evals,             183 toggles,            5527 zeroes,             436 ones
Profile Cycle            6667:             658 evals,              67 toggles,            5554 zeroes,             499 ones
Profile Cycle            6668:             644 evals,             119 toggles,            5505 zeroes,             410 ones
Profile Cycle            6669:             635 evals,              33 toggles,            5432 zeroes,             384 ones
Profile Cycle            6670:             636 evals,               8 toggles,            5436 zeroes,             381 ones
Profile Cycle            6671:             616 evals,              23 toggles,            5409 zeroes,             393 ones
Profile Cycle            6672:             653 evals,              65 toggles,            5544 zeroes,             413 ones
Profile Cycle            6673:             670 evals,             166 toggles,            5661 zeroes,             365 ones
Profile Cycle            6674:             621 evals,             253 toggles,            5760 zeroes,             410 ones
Profile Cycle            6675:             647 evals,             249 toggles,            5962 zeroes,             306 ones
Profile Cycle            6676:             669 evals,             129 toggles,            5745 zeroes,             249 ones
Profile Cycle            6677:             604 evals,             214 toggles,            5581 zeroes,             438 ones
Profile Cycle            6678:             658 evals,             179 toggles,            5547 zeroes,             416 ones
Profile Cycle            6679:             658 evals,              73 toggles,            5580 zeroes,             473 ones
Profile Cycle            6680:             644 evals,             119 toggles,            5531 zeroes,             384 ones
Profile Cycle            6681:             614 evals,              37 toggles,            5417 zeroes,             382 ones
Profile Cycle            6682:             636 evals,              33 toggles,            5464 zeroes,             353 ones
Profile Cycle            6683:             637 evals,              11 toggles,            5461 zeroes,             358 ones
Profile Cycle            6684:             653 evals,              50 toggles,            5568 zeroes,             389 ones
Profile Cycle            6685:             670 evals,             226 toggles,            5685 zeroes,             341 ones
Profile Cycle            6686:             659 evals,             230 toggles,            5738 zeroes,             421 ones
Profile Cycle            6687:             679 evals,             289 toggles,            5907 zeroes,             426 ones
Profile Cycle            6688:             634 evals,             330 toggles,            5726 zeroes,             582 ones
Profile Cycle            6689:             647 evals,             473 toggles,            6008 zeroes,             374 ones
[6689] 236 6
Profile Cycle            6690:             607 evals,             217 toggles,            5879 zeroes,             271 ones
Profile Cycle            6691:             600 evals,             223 toggles,            5785 zeroes,             365 ones
Profile Cycle            6692:             629 evals,             216 toggles,            5852 zeroes,             210 ones
Profile Cycle            6693:             669 evals,             104 toggles,            5788 zeroes,             206 ones
Profile Cycle            6694:             602 evals,             237 toggles,            5544 zeroes,             442 ones
Profile Cycle            6695:             658 evals,             210 toggles,            5500 zeroes,             463 ones
Profile Cycle            6696:             658 evals,              70 toggles,            5518 zeroes,             535 ones
Profile Cycle            6697:             644 evals,             136 toggles,            5481 zeroes,             434 ones
Profile Cycle            6698:             635 evals,              27 toggles,            5395 zeroes,             421 ones
Profile Cycle            6699:             636 evals,              17 toggles,            5408 zeroes,             409 ones
Profile Cycle            6700:             637 evals,               8 toggles,            5402 zeroes,             417 ones
Profile Cycle            6701:             632 evals,              55 toggles,            5489 zeroes,             451 ones
Profile Cycle            6702:             670 evals,             205 toggles,            5649 zeroes,             377 ones
Profile Cycle            6703:             621 evals,             272 toggles,            5745 zeroes,             425 ones
Profile Cycle            6704:             647 evals,             265 toggles,            5951 zeroes,             317 ones
Profile Cycle            6705:             669 evals,             142 toggles,            5753 zeroes,             241 ones
Profile Cycle            6706:             604 evals,             230 toggles,            5559 zeroes,             460 ones
Profile Cycle            6707:             658 evals,             202 toggles,            5534 zeroes,             429 ones
Profile Cycle            6708:             658 evals,              70 toggles,            5552 zeroes,             501 ones
Profile Cycle            6709:             644 evals,             141 toggles,            5521 zeroes,             394 ones
Profile Cycle            6710:             635 evals,              27 toggles,            5435 zeroes,             381 ones
Profile Cycle            6711:             615 evals,              32 toggles,            5424 zeroes,             376 ones
Profile Cycle            6712:             637 evals,              30 toggles,            5445 zeroes,             374 ones
Profile Cycle            6713:             653 evals,              50 toggles,            5562 zeroes,             395 ones
Profile Cycle            6714:             670 evals,             223 toggles,            5703 zeroes,             323 ones
Profile Cycle            6715:             659 evals,             230 toggles,            5737 zeroes,             422 ones
Profile Cycle            6716:             679 evals,             267 toggles,            5900 zeroes,             433 ones
Profile Cycle            6717:             634 evals,             304 toggles,            5742 zeroes,             566 ones
Profile Cycle            6718:             647 evals,             407 toggles,            6012 zeroes,             370 ones
[6718] 237 6
Profile Cycle            6719:             607 evals,             195 toggles,            5881 zeroes,             269 ones
Profile Cycle            6720:             621 evals,             197 toggles,            5808 zeroes,             359 ones
Profile Cycle            6721:             608 evals,             210 toggles,            5832 zeroes,             213 ones
Profile Cycle            6722:             669 evals,             218 toggles,            5640 zeroes,             354 ones
Profile Cycle            6723:             602 evals,             250 toggles,            5402 zeroes,             584 ones
Profile Cycle            6724:             658 evals,             187 toggles,            5352 zeroes,             611 ones
Profile Cycle            6725:             658 evals,              76 toggles,            5376 zeroes,             677 ones
Profile Cycle            6726:             644 evals,             132 toggles,            5336 zeroes,             579 ones
Profile Cycle            6727:             635 evals,              30 toggles,            5253 zeroes,             563 ones
Profile Cycle            6728:             636 evals,               8 toggles,            5257 zeroes,             560 ones
Profile Cycle            6729:             637 evals,              17 toggles,            5260 zeroes,             559 ones
Profile Cycle            6730:             653 evals,              47 toggles,            5374 zeroes,             583 ones
Profile Cycle            6731:             649 evals,             198 toggles,            5476 zeroes,             533 ones
Profile Cycle            6732:             621 evals,             293 toggles,            5650 zeroes,             520 ones
Profile Cycle            6733:             647 evals,             249 toggles,            5853 zeroes,             415 ones
Profile Cycle            6734:             669 evals,             115 toggles,            5610 zeroes,             384 ones
Profile Cycle            6735:             604 evals,             175 toggles,            5500 zeroes,             519 ones
Profile Cycle            6736:             658 evals,             142 toggles,            5454 zeroes,             509 ones
Profile Cycle            6737:             658 evals,              55 toggles,            5493 zeroes,             560 ones
Profile Cycle            6738:             644 evals,              96 toggles,            5426 zeroes,             489 ones
Profile Cycle            6739:             635 evals,              33 toggles,            5349 zeroes,             467 ones
Profile Cycle            6740:             636 evals,               8 toggles,            5353 zeroes,             464 ones
Profile Cycle            6741:             616 evals,              17 toggles,            5326 zeroes,             476 ones
Profile Cycle            6742:             653 evals,              54 toggles,            5474 zeroes,             483 ones
Profile Cycle            6743:             670 evals,             187 toggles,            5564 zeroes,             462 ones
Profile Cycle            6744:             659 evals,             256 toggles,            5550 zeroes,             609 ones
Profile Cycle            6745:             679 evals,             229 toggles,            5750 zeroes,             583 ones
Profile Cycle            6746:             634 evals,             320 toggles,            5556 zeroes,             752 ones
Profile Cycle            6747:             647 evals,             464 toggles,            5849 zeroes,             533 ones
[6747] 238 5
Profile Cycle            6748:             607 evals,             208 toggles,            5727 zeroes,             423 ones
Profile Cycle            6749:             621 evals,             215 toggles,            5646 zeroes,             521 ones
Profile Cycle            6750:             629 evals,             211 toggles,            5702 zeroes,             360 ones
Profile Cycle            6751:             648 evals,             117 toggles,            5617 zeroes,             360 ones
Profile Cycle            6752:             602 evals,             298 toggles,            5373 zeroes,             613 ones
Profile Cycle            6753:             658 evals,             214 toggles,            5331 zeroes,             632 ones
Profile Cycle            6754:             658 evals,              76 toggles,            5343 zeroes,             710 ones
Profile Cycle            6755:             644 evals,             155 toggles,            5318 zeroes,             597 ones
Profile Cycle            6756:             635 evals,              28 toggles,            5232 zeroes,             584 ones
Profile Cycle            6757:             636 evals,              11 toggles,            5239 zeroes,             578 ones
Profile Cycle            6758:             637 evals,               8 toggles,            5233 zeroes,             586 ones
Profile Cycle            6759:             653 evals,              58 toggles,            5356 zeroes,             601 ones
Profile Cycle            6760:             670 evals,             199 toggles,            5494 zeroes,             532 ones
Profile Cycle            6761:             600 evals,             276 toggles,            5594 zeroes,             559 ones
Profile Cycle            6762:             647 evals,             278 toggles,            5826 zeroes,             442 ones
Profile Cycle            6763:             669 evals,             125 toggles,            5599 zeroes,             395 ones
Profile Cycle            6764:             604 evals,             188 toggles,            5456 zeroes,             563 ones
Profile Cycle            6765:             658 evals,             168 toggles,            5422 zeroes,             541 ones
Profile Cycle            6766:             658 evals,              58 toggles,            5452 zeroes,             601 ones
Profile Cycle            6767:             644 evals,             112 toggles,            5397 zeroes,             518 ones
Profile Cycle            6768:             635 evals,              25 toggles,            5311 zeroes,             505 ones
Profile Cycle            6769:             636 evals,              17 toggles,            5324 zeroes,             493 ones
Profile Cycle            6770:             637 evals,               8 toggles,            5318 zeroes,             501 ones
Profile Cycle            6771:             632 evals,              55 toggles,            5411 zeroes,             529 ones
Profile Cycle            6772:             670 evals,             220 toggles,            5552 zeroes,             474 ones
Profile Cycle            6773:             659 evals,             255 toggles,            5575 zeroes,             584 ones
Profile Cycle            6774:             679 evals,             255 toggles,            5767 zeroes,             566 ones
Profile Cycle            6775:             634 evals,             288 toggles,            5598 zeroes,             710 ones
Profile Cycle            6776:             647 evals,             399 toggles,            5861 zeroes,             521 ones
[6776] 239 5
Profile Cycle            6777:             607 evals,             189 toggles,            5722 zeroes,             428 ones
Profile Cycle            6778:             621 evals,             227 toggles,            5680 zeroes,             487 ones
Profile Cycle            6779:             629 evals,             194 toggles,            5711 zeroes,             351 ones
Profile Cycle            6780:             669 evals,              99 toggles,            5644 zeroes,             350 ones
Profile Cycle            6781:             581 evals,             207 toggles,            5431 zeroes,             538 ones
Profile Cycle            6782:             658 evals,             196 toggles,            5390 zeroes,             573 ones
Profile Cycle            6783:             658 evals,              61 toggles,            5423 zeroes,             630 ones
Profile Cycle            6784:             644 evals,             106 toggles,            5365 zeroes,             550 ones
Profile Cycle            6785:             635 evals,              31 toggles,            5285 zeroes,             531 ones
Profile Cycle            6786:             636 evals,               8 toggles,            5289 zeroes,             528 ones
Profile Cycle            6787:             637 evals,              11 toggles,            5286 zeroes,             533 ones
Profile Cycle            6788:             653 evals,              43 toggles,            5400 zeroes,             557 ones
Profile Cycle            6789:             670 evals,             169 toggles,            5493 zeroes,             533 ones
Profile Cycle            6790:             621 evals,             277 toggles,            5638 zeroes,             532 ones
Profile Cycle            6791:             626 evals,             246 toggles,            5806 zeroes,             445 ones
Profile Cycle            6792:             669 evals,             161 toggles,            5631 zeroes,             363 ones
Profile Cycle            6793:             604 evals,             191 toggles,            5491 zeroes,             528 ones
Profile Cycle            6794:             658 evals,             159 toggles,            5451 zeroes,             512 ones
Profile Cycle            6795:             658 evals,              64 toggles,            5487 zeroes,             566 ones
Profile Cycle            6796:             644 evals,             106 toggles,            5429 zeroes,             486 ones
Profile Cycle            6797:             635 evals,              32 toggles,            5338 zeroes,             478 ones
Profile Cycle            6798:             636 evals,               8 toggles,            5342 zeroes,             475 ones
Profile Cycle            6799:             637 evals,              17 toggles,            5345 zeroes,             474 ones
Profile Cycle            6800:             653 evals,              53 toggles,            5445 zeroes,             512 ones
Profile Cycle            6801:             649 evals,             226 toggles,            5505 zeroes,             504 ones
Profile Cycle            6802:             659 evals,             258 toggles,            5578 zeroes,             581 ones
Profile Cycle            6803:             679 evals,             241 toggles,            5788 zeroes,             545 ones
Profile Cycle            6804:             634 evals,             263 toggles,            5662 zeroes,             646 ones
Profile Cycle            6805:             647 evals,             332 toggles,            5917 zeroes,             465 ones
[6805] 240 4
Profile Cycle            6806:             607 evals,             167 toggles,            5766 zeroes,             384 ones
Profile Cycle            6807:             621 evals,             214 toggles,            5699 zeroes,             468 ones
Profile Cycle            6808:             629 evals,             180 toggles,            5711 zeroes,             351 ones
Profile Cycle            6809:             669 evals,             109 toggles,            5653 zeroes,             341 ones
Profile Cycle            6810:             602 evals,             221 toggles,            5438 zeroes,             548 ones
Profile Cycle            6811:             637 evals,             212 toggles,            5362 zeroes,             584 ones
Profile Cycle            6812:             658 evals,              87 toggles,            5410 zeroes,             643 ones
Profile Cycle            6813:             644 evals,             123 toggles,            5364 zeroes,             551 ones
Profile Cycle            6814:             635 evals,              26 toggles,            5278 zeroes,             538 ones
Profile Cycle            6815:             636 evals,              14 toggles,            5288 zeroes,             529 ones
Profile Cycle            6816:             637 evals,               8 toggles,            5282 zeroes,             537 ones
Profile Cycle            6817:             653 evals,              48 toggles,            5399 zeroes,             558 ones
Profile Cycle            6818:             670 evals,             173 toggles,            5501 zeroes,             525 ones
Profile Cycle            6819:             621 evals,             279 toggles,            5626 zeroes,             544 ones
Profile Cycle            6820:             647 evals,             250 toggles,            5822 zeroes,             446 ones
Profile Cycle            6821:             648 evals,             138 toggles,            5581 zeroes,             396 ones
Profile Cycle            6822:             604 evals,             240 toggles,            5448 zeroes,             571 ones
Profile Cycle            6823:             658 evals,             182 toggles,            5417 zeroes,             546 ones
Profile Cycle            6824:             658 evals,              64 toggles,            5441 zeroes,             612 ones
Profile Cycle            6825:             644 evals,             125 toggles,            5398 zeroes,             517 ones
Profile Cycle            6826:             635 evals,              26 toggles,            5312 zeroes,             504 ones
Profile Cycle            6827:             636 evals,              11 toggles,            5319 zeroes,             498 ones
Profile Cycle            6828:             637 evals,               8 toggles,            5313 zeroes,             506 ones
Profile Cycle            6829:             653 evals,              54 toggles,            5436 zeroes,             521 ones
Profile Cycle            6830:             670 evals,             210 toggles,            5559 zeroes,             467 ones
Profile Cycle            6831:             638 evals,             222 toggles,            5599 zeroes,             543 ones
Profile Cycle            6832:             679 evals,             275 toggles,            5774 zeroes,             559 ones
Profile Cycle            6833:             634 evals,             327 toggles,            5587 zeroes,             721 ones
Profile Cycle            6834:             647 evals,             433 toggles,            5867 zeroes,             515 ones
[6834] 241 3
Profile Cycle            6835:             607 evals,             200 toggles,            5744 zeroes,             406 ones
Profile Cycle            6836:             621 evals,             202 toggles,            5691 zeroes,             476 ones
Profile Cycle            6837:             629 evals,             190 toggles,            5714 zeroes,             348 ones
Profile Cycle            6838:             669 evals,             100 toggles,            5647 zeroes,             347 ones
Profile Cycle            6839:             602 evals,             229 toggles,            5441 zeroes,             545 ones
Profile Cycle            6840:             658 evals,             183 toggles,            5386 zeroes,             577 ones
Profile Cycle            6841:             637 evals,              73 toggles,            5386 zeroes,             650 ones
Profile Cycle            6842:             644 evals,             136 toggles,            5356 zeroes,             559 ones
Profile Cycle            6843:             635 evals,              29 toggles,            5273 zeroes,             543 ones
Profile Cycle            6844:             636 evals,               8 toggles,            5277 zeroes,             540 ones
Profile Cycle            6845:             637 evals,              14 toggles,            5277 zeroes,             542 ones
Profile Cycle            6846:             653 evals,              45 toggles,            5391 zeroes,             566 ones
Profile Cycle            6847:             670 evals,             176 toggles,            5496 zeroes,             530 ones
Profile Cycle            6848:             621 evals,             269 toggles,            5633 zeroes,             537 ones
Profile Cycle            6849:             647 evals,             248 toggles,            5836 zeroes,             432 ones
Profile Cycle            6850:             669 evals,             122 toggles,            5606 zeroes,             388 ones
Profile Cycle            6851:             583 evals,             200 toggles,            5439 zeroes,             563 ones
Profile Cycle            6852:             658 evals,             187 toggles,            5420 zeroes,             543 ones
Profile Cycle            6853:             658 evals,              61 toggles,            5453 zeroes,             600 ones
Profile Cycle            6854:             644 evals,             107 toggles,            5395 zeroes,             520 ones
Profile Cycle            6855:             635 evals,              31 toggles,            5315 zeroes,             501 ones
Profile Cycle            6856:             636 evals,               8 toggles,            5319 zeroes,             498 ones
Profile Cycle            6857:             637 evals,              11 toggles,            5316 zeroes,             503 ones
Profile Cycle            6858:             653 evals,              43 toggles,            5430 zeroes,             527 ones
Profile Cycle            6859:             670 evals,             206 toggles,            5544 zeroes,             482 ones
Profile Cycle            6860:             659 evals,             241 toggles,            5547 zeroes,             612 ones
Profile Cycle            6861:             658 evals,             231 toggles,            5722 zeroes,             594 ones
Profile Cycle            6862:             634 evals,             295 toggles,            5606 zeroes,             702 ones
Profile Cycle            6863:             647 evals,             400 toggles,            5872 zeroes,             510 ones
[6863] 242 3
Profile Cycle            6864:             607 evals,             189 toggles,            5734 zeroes,             416 ones
Profile Cycle            6865:             621 evals,             191 toggles,            5670 zeroes,             497 ones
Profile Cycle            6866:             629 evals,             197 toggles,            5704 zeroes,             358 ones
Profile Cycle            6867:             669 evals,             104 toggles,            5640 zeroes,             354 ones
Profile Cycle            6868:             602 evals,             242 toggles,            5399 zeroes,             587 ones
Profile Cycle            6869:             658 evals,             214 toggles,            5358 zeroes,             605 ones
Profile Cycle            6870:             658 evals,              70 toggles,            5376 zeroes,             677 ones
Profile Cycle            6871:             623 evals,             155 toggles,            5318 zeroes,             580 ones
Profile Cycle            6872:             635 evals,              56 toggles,            5271 zeroes,             545 ones
Profile Cycle            6873:             636 evals,              11 toggles,            5278 zeroes,             539 ones
Profile Cycle            6874:             637 evals,               8 toggles,            5272 zeroes,             547 ones
Profile Cycle            6875:             653 evals,              53 toggles,            5392 zeroes,             565 ones
Profile Cycle            6876:             670 evals,             186 toggles,            5512 zeroes,             514 ones
Profile Cycle            6877:             621 evals,             274 toggles,            5626 zeroes,             544 ones
Profile Cycle            6878:             647 evals,             260 toggles,            5830 zeroes,             438 ones
Profile Cycle            6879:             669 evals,             138 toggles,            5622 zeroes,             372 ones
Profile Cycle            6880:             604 evals,             207 toggles,            5452 zeroes,             567 ones
Profile Cycle            6881:             637 evals,             189 toggles,            5397 zeroes,             549 ones
Profile Cycle            6882:             658 evals,              89 toggles,            5425 zeroes,             628 ones
Profile Cycle            6883:             644 evals,             123 toggles,            5379 zeroes,             536 ones
Profile Cycle            6884:             635 evals,              28 toggles,            5289 zeroes,             527 ones
Profile Cycle            6885:             636 evals,              14 toggles,            5299 zeroes,             518 ones
Profile Cycle            6886:             637 evals,               8 toggles,            5293 zeroes,             526 ones
Profile Cycle            6887:             653 evals,              52 toggles,            5403 zeroes,             554 ones
Profile Cycle            6888:             670 evals,             218 toggles,            5514 zeroes,             512 ones
Profile Cycle            6889:             659 evals,             260 toggles,            5554 zeroes,             605 ones
Profile Cycle            6890:             679 evals,             284 toggles,            5717 zeroes,             616 ones
Profile Cycle            6891:             613 evals,             291 toggles,            5568 zeroes,             723 ones
Profile Cycle            6892:             647 evals,             391 toggles,            5870 zeroes,             512 ones
[6892] 243 3
Profile Cycle            6893:             607 evals,             179 toggles,            5724 zeroes,             426 ones
Profile Cycle            6894:             621 evals,             224 toggles,            5668 zeroes,             499 ones
Profile Cycle            6895:             629 evals,             197 toggles,            5702 zeroes,             360 ones
Profile Cycle            6896:             669 evals,             100 toggles,            5635 zeroes,             359 ones
Profile Cycle            6897:             602 evals,             230 toggles,            5423 zeroes,             563 ones
Profile Cycle            6898:             658 evals,             183 toggles,            5368 zeroes,             595 ones
Profile Cycle            6899:             658 evals,              73 toggles,            5401 zeroes,             652 ones
Profile Cycle            6900:             644 evals,             119 toggles,            5352 zeroes,             563 ones
Profile Cycle            6901:             614 evals,              35 toggles,            5242 zeroes,             557 ones
Profile Cycle            6902:             636 evals,              25 toggles,            5277 zeroes,             540 ones
Profile Cycle            6903:             637 evals,              11 toggles,            5274 zeroes,             545 ones
Profile Cycle            6904:             653 evals,              44 toggles,            5388 zeroes,             569 ones
Profile Cycle            6905:             670 evals,             177 toggles,            5496 zeroes,             530 ones
Profile Cycle            6906:             621 evals,             273 toggles,            5615 zeroes,             555 ones
Profile Cycle            6907:             647 evals,             246 toggles,            5814 zeroes,             454 ones
Profile Cycle            6908:             669 evals,             129 toggles,            5597 zeroes,             397 ones
Profile Cycle            6909:             604 evals,             220 toggles,            5439 zeroes,             580 ones
Profile Cycle            6910:             658 evals,             179 toggles,            5405 zeroes,             558 ones
Profile Cycle            6911:             637 evals,              79 toggles,            5408 zeroes,             628 ones
Profile Cycle            6912:             644 evals,             140 toggles,            5379 zeroes,             536 ones
Profile Cycle            6913:             635 evals,              29 toggles,            5296 zeroes,             520 ones
Profile Cycle            6914:             636 evals,               8 toggles,            5300 zeroes,             517 ones
